"CID","MolecularFormula","MolecularWeight","ExactMass","MonoisotopicMass","IsotopeAtomCount","CovalentUnitCount","IsomericSMILES"
53806070,"C10H9F3S2",250.3,250.00977712,250.00977712,0,1,"CCSC(=S)C1=CC(=CC=C1)C(F)(F)F"
53794101,"C5H3F9O",250.06,250.00401817,250.00401817,0,1,"C(C(C(OC(C(F)(F)F)F)(F)F)(F)F)F"
53789935,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1CC(=O)C(C=C1C2=CC=CC=C2)Br"
53775904,"C4H12O8P2",250.08,250.00074133,250.00074133,0,1,"CCCC(O)OP(=O)(O)OP(=O)(O)O"
53759720,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CC1=CC(=CC(=C1O)F)OCC=C(Cl)Cl"
53749973,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CC1=CC(=CC(=C1O)Cl)OCC=C(F)Cl"
53736668,"C7H10O6SSi",250.30,249.99673574,249.99673574,0,1,"C[Si](C)(C)OS(=O)(=O)C1=CC(=O)OC1=O"
53732826,"C6H7ClN4O3S",250.66,249.9927390,249.9927390,0,1,"COC(=NCC1=CSC(=N1)Cl)N[N+](=O)[O-]"
53689413,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"C1=CSC(=C1)S(=O)(=O)NCC(C(=O)O)N"
53672316,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1CC(=CC2=CC=C(C=C2)Br)C(=O)C1"
53669243,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"CC1=CC(=CC(=C1C)S(=O)(=O)O)S(=O)O"
53660383,"C12H7ClO4",250.63,250.0032864,250.0032864,0,1,"C1=CC(=CC2=C(C(=C(C=C21)O)C(=O)Cl)C=O)O"
53656740,"C8H11O5PS",250.21,250.00648162,250.00648162,0,1,"C1=CC=C(C=C1)S(=O)(=O)CCP(=O)(O)O"
53648255,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"CC1=C(C(=NC(=C1Cl)OCC(=O)O)N)Cl"
53485666,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CCOC1=CC=CC2=C1C=CC=C2Br"
53446633,"C8H9ClNO4S-",250.68,249.9940816,249.9940816,0,2,"CC(=O)NC1=CC=C(C=C1)S(=O)(=O)O.[Cl-]"
53446623,"C6H12Cl2O6",251.06,250.0010935,250.0010935,0,3,"C(CCO)CO.C(=O)(O)Cl.C(=O)(O)Cl"
53441898,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"C1=C(NC(=C(C1=O)Cl)C(CC(=O)O)N)Cl"
53441091,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1=CC=C2C(=C1)C=CC=C2C(CBr)O"
53440474,"C10H6F4OS",250.21,250.00754863,250.00754863,0,1,"C1=CC(=CC=C1C(=CC(=O)C(F)(F)F)S)F"
53439900,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"CN1C=C(C(=C1)C2=C(C=CC(=C2)Cl)Cl)C#N"
53430921,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=CC(=C(C=C1N)C#N)S(=O)(=O)C(F)(F)F"
53424287,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=CC(=C(C=C1S(=O)(=O)C(F)(F)F)C#N)N"
53417009,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"COC1=C(C(=CC=C1)S(=O)(=O)O)CCCl"
53414978,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C1=CC(=C(C=C1Cl)C(F)(F)F)C=CC(=O)O"
53406777,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC=C(C(=C1)C2=CSC(=N2)C(=O)O)[N+](=O)[O-]"
53406663,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C1=CC(=CC=C1C(=CC(=O)O)C(F)(F)F)Cl"
53401825,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C1=CC(=C(C=C1Cl)C=CC(=O)O)C(F)(F)F"
53401698,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C1=C(C=C(C=C1C(F)(F)F)Cl)C=CC(=O)O"
53391579,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1CC(=CC(=O)C1)C2=CC=C(C=C2)Br"
53225776,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C(=C1)F)C(=O)O)C2=CC=C(S2)C=O"
53225775,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=C(SC(=C1)C2=CC(=CC(=C2)F)C(=O)O)C=O"
53225774,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1C2=CC=C(S2)C=O)C(=O)O)F"
53225773,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1C2=CC=C(S2)C=O)F)C(=O)O"
53225772,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1C(=O)O)F)C2=CC=C(S2)C=O"
53225771,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1C(=O)O)C2=CC=C(S2)C=O)F"
53225770,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1F)C(=O)O)C2=CC=C(S2)C=O"
53225769,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1F)C2=CC=C(S2)C=O)C(=O)O"
53225745,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C(=C1)F)C(=O)O)C2=CSC(=C2)C=O"
53225744,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=C(C=C(C=C1C(=O)O)F)C2=CSC(=C2)C=O"
53225743,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1C2=CSC(=C2)C=O)C(=O)O)F"
53225742,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1C2=CSC(=C2)C=O)F)C(=O)O"
53225741,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1C(=O)O)F)C2=CSC(=C2)C=O"
53225740,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1C(=O)O)C2=CSC(=C2)C=O)F"
53225739,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1F)C(=O)O)C2=CSC(=C2)C=O"
53225738,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1F)C2=CSC(=C2)C=O)C(=O)O"
53216916,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC(C)(C)C1=CC(=NN1)I"
53216864,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CCCCN1C=C(C=N1)I"
52988183,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CC1=C2C=C(C=CC2=NN1)C3=NN=C(S3)Cl"
52385328,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1C=C(C=C[C@@]1(O)Br)C2=CC=CC=C2"
52385327,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1C=C(C=C[C@]1(O)Br)C2=CC=CC=C2"
51968099,"C7H10N2O2S3",250.4,249.99044109,249.99044109,0,1,"C[C@H](C(=O)OC)SC1=NN=C(S1)SC"
51968098,"C7H10N2O2S3",250.4,249.99044109,249.99044109,0,1,"C[C@@H](C(=O)OC)SC1=NN=C(S1)SC"
51202705,"C11H7FN2S2",250.3,250.00346874,250.00346874,0,1,"CC1=CSC(=N1)SC2=CC=CC(=C2C#N)F"
51063680,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CCN1C(=C(C(=N1)C)I)C"
51000137,"C8H2F8",250.09,250.00287536,250.00287536,0,1,"C1=CC(=C(C(=C1F)C(F)(F)F)C(F)(F)F)F"
50987123,"C4H12Cl2N4O2S",251.13,250.0058022,250.0058022,0,7,"[H+].[H+].C1=NC(=S)NC(=C1N)N.O.O.[Cl-].[Cl-]"
50909017,"C9H9CrFNO3+",250.17,249.997151,249.997151,0,3,"C1=CC=C2C(=C1)C=CC=[NH+]2.O=[Cr](=O)=O.F"
50876032,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"CC1=CC(=C(C=C1OC)S(=O)(=O)Cl)OC"
50850685,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC=C(C(=C1)CCl)C2=NN3C=NN=C3S2"
50850678,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC(=CC(=C1)C2=NN3C=NN=C3S2)CCl"
50850677,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC(=CC=C1CCl)C2=NN3C=NN=C3S2"
50742223,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"C1=CC(=C(N=C1)Cl)N=CC2=CC=C(C=C2)Cl"
49859064,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC(=C)C(=O)C=CC1=CC=C(C=C1)Br"
49765395,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC(=CC1=C(C2=CC=CC=C2O1)Br)C"
49669532,"C9H6N4OS2",250.3,249.99830317,249.99830317,0,1,"CC1=C(SN=N1)C(=O)NC2=C(C=CS2)C#N"
47425446,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"COCC1=NC(=CS1)C(=O)NS(=O)(=O)C"
47241336,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"C1=CC(=CC(=C1)Cl)C(=O)/C=C/C2=CSN=N2"
47203622,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"C1=CC(=CC=C1C(=O)/C=C/C2=CSN=N2)Cl"
47129940,"C8H6N6S2",250.3,250.00953656,250.00953656,0,1,"CN1C(=NN=N1)SC2=NC=NC3=C2SC=C3"
47046126,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"C1=CC=C(C(=C1)C(=O)/C=C/C2=CSN=N2)Cl"
46934905,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C[C@@]12C=C[C@@](O1)(C3=C2C=CC(=C3)Br)C"
46318306,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC1=NN(C=C1I)C(C)C"
46210474,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC(=CC(=C1)[N+](=O)[O-])C2=C(C=CS2)[N+](=O)[O-]"
46210343,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC=C(C(=C1)C2=C(C=CS2)[N+](=O)[O-])[N+](=O)[O-]"
46187951,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C1C(C(=O)OC2=C1C=CC(=C2)Cl)C(F)(F)F"
46187779,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C1C(C(=O)OC2=C1C(=CC=C2)Cl)C(F)(F)F"
46186643,"C10H12ORu+",249.3,249.993155,249.993155,0,1,"CC(C)OC1=CC=CC=C1C=[Ru+]"
46181543,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"C(/C=C/C(=O)O)SS(=O)C/C=C/C(=O)O"
45833478,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CN1C2=C(C=C(C=C2)Cl)N=C1C3=CSN=N3"
45803394,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"CCN1C=CN=C1SCC2CC2(Cl)Cl"
45790609,"C8H2F8",250.09,250.00287536,250.00287536,0,1,"C1=CC(=C(C(=C1C(F)(F)F)F)F)C(F)(F)F"
45649991,"C7H10N2O2S3",250.4,249.99044109,249.99044109,0,1,"CCSC1=NN=C(S1)SCC(=O)OC"
45480529,"C13H8Cl2O",251.10,249.9952203,249.9952203,0,1,"C1=CC(=CC(=C1)C2=C(C=C(C=C2)Cl)Cl)C=O"
45357802,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CCOS(=O)C1=C(N=CC=C1)S(=O)(=O)N"
45264478,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,2,"CCSC(=NC1=CC=CC=C1Cl)N.Cl"
45260548,"C7H11IN2",250.08,249.99670,249.99670,0,2,"CN=C1C=CN(C=C1)C.I"
45260398,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,2,"CCSC(=NC1=CC=C(C=C1)Cl)N.Cl"
45260375,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,2,"CCSC(=NC1=CC(=CC=C1)Cl)N.Cl"
45117915,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=CC=C(C(=C1)C#N)NS(=O)(=O)C(F)(F)F"
45117914,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=CC(=CC(=C1)NS(=O)(=O)C(F)(F)F)C#N"
45051689,"C6H10CaO8",250.22,250.0001581,250.0001581,0,3,"C(C(=O)O)C(CC(=O)O)(C(=O)O)O.O.[Ca]"
44890178,"C7H11IN2",250.08,249.99670,249.99670,0,2,"CC1=N[N+](=C(C=C1)C)C.[I-]"
44890115,"C7H11IN2",250.08,249.99670,249.99670,0,2,"CC1=NC(=CC=C1)N.CI"
44887181,"C7H11IN2",250.08,249.99670,249.99670,0,2,"CNC1=C[N+](=CC=C1)C.[I-]"
44887180,"C7H11IN2",250.08,249.99670,249.99670,0,2,"CNC1=CC=CC=[N+]1C.[I-]"
44717703,"C5H3F9O",250.06,250.00401817,250.00401817,0,1,"C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)O"
44669125,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"CC1=CC=C(O1)C2=CSC3=C2C(=NC=N3)Cl"
44632970,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC(=CC=C1CC2=CN=C(S2)N=[N+]=[N-])Cl"
44597334,"C12H7ClO4",250.63,250.0032864,250.0032864,0,1,"C1=CC(=C(C(=C1)C(=O)O)Cl)C2=CC=C(O2)C=O"
44582441,"C5H3F9O",250.06,250.00401817,250.00401817,0,1,"C(OC(C(C(F)(F)F)C(F)(F)F)(F)F)F"
44557972,"C9H12BrFO2",251.09,250.00047,250.00047,0,1,"C1CC(C(CC1Br)F)/C=C/C(=O)O"
44540529,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=CC2=C(C(=C1)C(F)(F)F)S(=O)(=O)N=C2N"
44477565,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C#CCC(/C(=C/C1=CC=CC=C1)/Br)O"
44400390,"C5H8F3NO5P-",250.09,250.00921884,250.00921884,0,1,"C(CN(C(=O)C(F)(F)F)[O-])CP(=O)(O)O"
44374394,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"CC1=CC2=C(C=C1)NC3=C(C2=O)N=C(S3)Cl"
44190006,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C=C[C@]1(CCC1=O)C2=CC=C(C=C2)Br"
44190005,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C=C=C(C1=CC=C(C=C1)Br)C2(CC2)O"
44181770,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1C=C(C=CC1(O)Br)C2=CC=CC=C2"
44148171,"C6H11BrN4O2",251.08,250.00654,250.00654,0,2,"CC1=NC=C(N1CCN)[N+](=O)[O-].Br"
43906948,"C7H10N2O2S3",250.4,249.99044109,249.99044109,0,1,"CCC(C(=O)O)SC1=NN(C(=S)S1)C"
43829644,"C12H7ClO4",250.63,250.0032864,250.0032864,0,1,"C1=CC(=C(C=C1Cl)C(=O)O)C2=CC=C(O2)C=O"
43810524,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,3,"C1=CC=C2C(=C1)N=C(S2)CCN.Cl.Cl"
43699946,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"C1=C(C(=CC(=C1[N+](=O)[O-])F)F)NC(=O)CCl"
43686987,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC(=C(C=C1NCC2=CSN=N2)C#N)Cl"
43681696,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC(=C(C=C1Cl)NCC2=CSN=N2)C#N"
43664130,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC(=C(C=C1NCC2=CSN=N2)Cl)C#N"
43657559,"C11H7FN2S2",250.3,250.00346874,250.00346874,0,1,"CC1=CSC(=N1)SC2=C(C=C(C=C2)C#N)F"
43638423,"C7H10N2O2S3",250.4,249.99044109,249.99044109,0,1,"C1CS(=O)(=O)CC1SC2=CN=C(S2)N"
43580557,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=CC(=C(C(=C1)F)C#N)NS(=O)(=O)C(F)F"
43535920,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=C(N=C2N1C(=CS2)CC(=O)O)C(F)(F)F"
43476912,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CS(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)NN"
43475117,"C11H7FN2S2",250.3,250.00346874,250.00346874,0,1,"C1=CC2=C(C=C1F)N=C(S2)C3=CC=C(S3)N"
43474965,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CN(C)S(=O)(=O)NC1=CC=C(S1)C(=O)O"
43456294,"C6H7ClN4O3S",250.66,249.9927390,249.9927390,0,1,"C1=C(C=NC(=N1)Cl)S(=O)(=O)NCC(=O)N"
43442994,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CN(C)S(=O)(=O)NC1=C(SC=C1)C(=O)O"
43436838,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC2=C(C(=C1)Cl)SC(=N2)C3=C(NN=C3)N"
43436833,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC2=C(C=C1Cl)N=C(S2)C3=C(NN=C3)N"
43422501,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"COC(=O)CNC(=O)C1=CC(=C(N1)Cl)Cl"
43407905,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC=C2C(=C1)N=CN2CC3=C(SN=N3)Cl"
43380391,"C12H11BrO",251.12,249.99933,249.99933,0,1,"COC1=C(C2=CC=CC=C2C=C1)CBr"
43354466,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"CN1C(=CC(=C1Cl)Cl)C(=O)NCC(=O)O"
43344748,"C10H12Cl2OS",251.17,249.9985916,249.9985916,0,1,"CCC(CC)C(=O)C1=C(SC(=C1)Cl)Cl"
43344723,"C10H12Cl2OS",251.17,249.9985916,249.9985916,0,1,"CCCCCC(=O)C1=C(SC(=C1)Cl)Cl"
43344716,"C10H12Cl2OS",251.17,249.9985916,249.9985916,0,1,"CC(C)(C)CC(=O)C1=C(SC(=C1)Cl)Cl"
43344712,"C10H12Cl2OS",251.17,249.9985916,249.9985916,0,1,"CCCC(C)C(=O)C1=C(SC(=C1)Cl)Cl"
43305645,"C11H7FN2S2",250.3,250.00346874,250.00346874,0,1,"C1=CC2=C(C=C1F)N=C(S2)C3=C(SC=C3)N"
43305627,"C11H7FN2S2",250.3,250.00346874,250.00346874,0,1,"C1=CC2=C(C=C1F)N=C(S2)C3=C(C=CS3)N"
43259412,"C7H7FN2O5S",250.21,250.00597066,250.00597066,0,1,"COC1=C(C=C(C=C1S(=O)(=O)N)[N+](=O)[O-])F"
43249514,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"CC1=CC(=C(C(=N1)Cl)CSCCN)Cl"
43208837,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"CC(C(=O)O)NC(=O)C1=CC(=C(N1)Cl)Cl"
43167308,"C10H12Cl2OS",251.17,249.9985916,249.9985916,0,1,"CC(C)CCC(=O)C1=C(SC(=C1)Cl)Cl"
43164697,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CNS(=O)(=O)C1=CC=CC=C1S(=O)(=O)N"
43164556,"C7H7FN2O5S",250.21,250.00597066,250.00597066,0,1,"COC1=CC(=C(C=C1[N+](=O)[O-])S(=O)(=O)N)F"
43164306,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=CC(=C(C=C1C#N)C(F)(F)F)S(=O)(=O)N"
43155619,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"CC1=C(C=CO1)C2=CC3=C(S2)C(=NC=N3)Cl"
43155612,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"CC1=C(OC=C1)C2=CC3=C(S2)C(=NC=N3)Cl"
43155610,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"CC1=CC=C(O1)C2=CC3=C(S2)C(=NC=N3)Cl"
43144497,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CSC(=C1)CC2=NN=C3N2C=NC(=C3)Cl"
43144447,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CC1=CC=C(S1)C2=NN=C3N2C=NC(=C3)Cl"
43144446,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CC1=C(SC=C1)C2=NN=C3N2C=NC(=C3)Cl"
43144413,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CSC=C1CC2=NN=C3N2C=NC(=C3)Cl"
43144403,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CSC(=C1)CC2=NN=C3N2N=C(C=C3)Cl"
43144357,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CC1=CC=C(S1)C2=NN=C3N2N=C(C=C3)Cl"
43144355,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CC1=C(SC=C1)C2=NN=C3N2N=C(C=C3)Cl"
43144334,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC(=NN2C1=NN=C2CC3=CSC=C3)Cl"
43118323,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C1=CC(=C(C=C1C(=O)CC(=O)C(F)F)Cl)F"
43114881,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"C1=CC2=C(C=C1Cl)N=C(O2)C3=C(SC=C3)N"
42605158,"C9H14S4",250.5,249.99783514,249.99783514,0,1,"C1CSC=C(SC1)C2SCCCS2"
42281619,"C9H6N4OS2",250.3,249.99830317,249.99830317,0,1,"C1=CSC(=C1)C2=NNC(=O)C3=C2SC(=N3)N"
40560887,"C7H10N2O2S3",250.4,249.99044109,249.99044109,0,1,"CC1=NN=C(S1)S[C@H]2CCS(=O)(=O)C2"
40560886,"C7H10N2O2S3",250.4,249.99044109,249.99044109,0,1,"CC1=NN=C(S1)S[C@@H]2CCS(=O)(=O)C2"
39769684,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CC1=CC=C(S1)S(=O)(=O)NNC(=O)OC"
39353892,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"C1=CC(=C(C=C1F)Cl)OCCC(=O)CCl"
39353286,"C8H6N6S2",250.3,250.00953656,250.00953656,0,1,"C1CC1C2=NN=C3N2N=C(S3)C4=CSN=N4"
39232332,"C13H8Cl2O",251.10,249.9952203,249.9952203,0,1,"C1=CC(=CC=C1C2=C(C=CC(=C2)C=O)Cl)Cl"
39232330,"C13H8Cl2O",251.10,249.9952203,249.9952203,0,1,"C1=CC=C(C=C1)C2=C(C(=C(C=C2)Cl)C=O)Cl"
39101250,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC(=CC=C1C2=CSC3=NC(=NN23)N)Cl"
39080049,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CSC(=C1)C2=NN=C3N2C=C(C=C3N)Cl"
37594604,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CNS(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)N"
35989024,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC(=CC=C1C2=NC(=NN2)SCC#N)Cl"
34176286,"C9H3ClF4N2",250.58,249.9920884,249.9920884,0,1,"C1=CC2=C(C(=C1)F)N=C(N=C2Cl)C(F)(F)F"
34176284,"C9H3ClF4N2",250.58,249.9920884,249.9920884,0,1,"C1=CC2=C(C=C1F)C(=NC(=N2)C(F)(F)F)Cl"
28907981,"C9H6N4OS2",250.3,249.99830317,249.99830317,0,1,"C1=CSC(=C1)C2=CSC(=N2)C3=NON=C3N"
28896841,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"C1=CC2=C(C=C1Cl)N=C(O2)C3=C(C=CS3)N"
28875547,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC(=NC=C1[N+](=O)[O-])C2=CC=C(S2)C(=O)O"
28773895,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CC1=CSC(=N1)NS(=O)(=O)CCC(=O)O"
28773652,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CC1=CN=C(S1)NS(=O)(=O)CCC(=O)O"
28773410,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"C1=CSC(=N1)NS(=O)(=O)CCCC(=O)O"
28741439,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"CN(CC(=O)O)C(=O)C1=CC(=C(N1)Cl)Cl"
28741298,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"C[C@@H](C(=O)O)NC(=O)C1=CC(=C(N1)Cl)Cl"
28741296,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"C[C@H](C(=O)O)NC(=O)C1=CC(=C(N1)Cl)Cl"
28741238,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"C1=C(NC(=C1Cl)Cl)C(=O)NCCC(=O)O"
28689039,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CC1=C(C=C(C=C1)C2=NN3C=NN=C3S2)Cl"
28665214,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CCS(=O)(=O)NC1=NC(=C(S1)C(=O)O)C"
28458055,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CC1=NN2C(=NN=C2S1)C3=CC=CC=C3Cl"
28457670,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"CC[C@H](C)C1=C(N=C(N=C1Cl)SC)Cl"
28457668,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"CC[C@@H](C)C1=C(N=C(N=C1Cl)SC)Cl"
28287687,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"C1=CC=C(C(=C1)OCC2=NC(=CS2)C#N)Cl"
28286169,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CN1C2=C(C(=N1)C3=CSC=C3)C(=NC=N2)Cl"
26970048,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CCOC(=O)NNS(=O)(=O)C1=CC=CS1"
26598970,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CN1C(=NSC1=NC#N)C2=CC=C(C=C2)Cl"
25324194,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1=CC=C2C(=C1)C=CC=C2[C@@H](CBr)O"
25324074,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"CC(C)CC1=C(N=C(N=C1Cl)SC)Cl"
25196166,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1=CC2=C(C=CC(=C2)Br)C=C1CCO"
25158428,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC2=C(C(=C1)NC(=S)NC#N)NC=C2Cl"
25157148,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"CN1C2=CC=CC=C2C3=CC(=NC(=C31)Cl)Cl"
